DOID,Gene
DOID:10763,133
DOID:3347,133
DOID:2030,133
DOID:0014667,133
DOID:11400,133
DOID:4467,133
DOID:9477,133
DOID:684,133
DOID:13129,133
DOID:9261,133
DOID:9351,133
DOID:7474,133
DOID:1240,133
DOID:299,133
DOID:3498,133
DOID:289,133
DOID:4450,133
DOID:9408,133
DOID:3459,133
DOID:10652,133
DOID:14400,133
DOID:14735,133
DOID:11714,133
DOID:962,133
DOID:0060329,133
DOID:11650,133
DOID:13001,133
DOID:0060000,133
DOID:9119,133
DOID:0080600,133
DOID:0050848,133
DOID:13189,133
DOID:3082,133
DOID:10223,133
DOID:823,133
DOID:3388,133
DOID:5082,133
DOID:9970,134
DOID:9352,134
DOID:12930,134
DOID:326,134
DOID:11870,134
DOID:5810,134
DOID:2841,134
DOID:162,134
DOID:5419,134
DOID:1826,134
DOID:11650,134
DOID:8566,134
DOID:10534,134
DOID:2030,134
DOID:594,134
DOID:3068,134
DOID:11119,134
DOID:10908,134
DOID:0080855,134
DOID:14330,134
DOID:12217,134
DOID:9588,134
DOID:7147,134
DOID:535,134
DOID:11612,134
DOID:9261,134
DOID:684,134
DOID:557,134
DOID:0060894,134
DOID:0080547,134
DOID:5419,135
DOID:594,135
DOID:593,135
DOID:326,135
DOID:12858,135
DOID:2841,135
DOID:3083,135
DOID:1596,135
DOID:1074,135
DOID:1485,135
DOID:2030,135
DOID:1612,135
DOID:10591,135
DOID:14330,135
DOID:162,135
DOID:12365,135
DOID:0080832,135
DOID:13207,135
DOID:9351,135
DOID:2394,135
DOID:418,135
DOID:11650,135
DOID:11830,135
DOID:7148,135
DOID:5810,135
DOID:1307,135
DOID:1094,135
DOID:0081292,135
DOID:936,135
DOID:332,135
DOID:0050783,135
DOID:1909,135
DOID:8725,135
DOID:10652,135
DOID:1289,135
DOID:9352,135
DOID:9970,135
DOID:11476,135
DOID:11119,135
DOID:10908,135
DOID:1826,135
DOID:2935,135
DOID:8577,135
DOID:3328,135
DOID:7147,135
DOID:9256,135
DOID:3393,135
DOID:4661,135
DOID:529,135
DOID:11612,135
DOID:5844,135
DOID:4450,135
DOID:0060224,135
DOID:0080202,135
DOID:4531,135
DOID:10534,135
DOID:305,135
DOID:0080199,135
DOID:10763,136
DOID:9351,136
DOID:1612,136
DOID:1485,136
DOID:10591,136
DOID:162,136
DOID:3083,136
DOID:11263,136
DOID:326,136
DOID:1073,136
DOID:6432,136
DOID:5844,136
DOID:3068,136
DOID:0050866,136
DOID:10534,136
DOID:3146,136
DOID:9256,136
DOID:3770,136
DOID:7147,136
DOID:11714,136
DOID:784,136
DOID:5520,136
DOID:9970,136
DOID:4001,136
DOID:1793,136
DOID:1324,136
DOID:1612,140
DOID:9256,140
DOID:219,140
DOID:326,140
DOID:684,140
DOID:162,140
DOID:1555,140
DOID:3393,140
DOID:10283,140
DOID:1909,140
DOID:3347,140
DOID:11054,140
DOID:3068,140
DOID:7148,140
DOID:1115,142
DOID:0111227,142
DOID:332,142
DOID:7148,142
DOID:13636,142
DOID:3083,142
DOID:127,142
DOID:14330,142
DOID:5688,142
DOID:8632,142
DOID:684,142
DOID:326,142
DOID:12556,142
DOID:9351,142
DOID:10608,142
DOID:1240,142
DOID:1612,142
DOID:8923,142
DOID:5844,142
DOID:0080199,142
DOID:162,142
DOID:9743,142
DOID:9261,142
DOID:10534,142
DOID:8805,142
DOID:6713,142
DOID:1273,142
DOID:2841,142
DOID:640,142
DOID:0070527,142
DOID:0050746,142
DOID:11723,142
DOID:8567,142
DOID:11054,142
DOID:9352,142
DOID:10652,142
DOID:418,142
DOID:8857,142
DOID:12337,142
DOID:3908,142
DOID:305,142
DOID:9256,142
DOID:0080638,142
DOID:10283,142
DOID:5520,142
DOID:3068,142
DOID:9074,142
DOID:1909,142
DOID:1793,142
DOID:14250,142
DOID:11166,142
DOID:5517,142
DOID:1781,142
DOID:2394,142
DOID:1324,142
DOID:4362,142
DOID:2870,142
DOID:10286,142
DOID:2043,142
DOID:3247,142
DOID:4001,142
DOID:10763,142
DOID:4450,142
DOID:3911,142
DOID:0050639,142
DOID:12704,142
DOID:0080630,142
DOID:12361,142
DOID:12336,142
DOID:14228,142
DOID:299,142
DOID:219,142
DOID:9119,142
DOID:1205,142
DOID:9952,142
DOID:3910,142
DOID:3302,142
DOID:83,142
DOID:0080546,142
DOID:1470,142
DOID:8466,142
DOID:10871,142
DOID:1070,142
DOID:635,142
DOID:0110848,142
DOID:0060859,142
DOID:8584,142
DOID:0050427,142
DOID:8691,142
DOID:8541,142
DOID:5426,142
DOID:2986,142
DOID:11123,142
DOID:9206,142
DOID:14566,142
DOID:1040,142
DOID:2962,142
DOID:8778,142
DOID:0060074,142
DOID:0060224,142
DOID:0060581,142
DOID:934,142
DOID:8893,142
DOID:0080832,142
DOID:8469,142
DOID:769,142
DOID:10159,142
DOID:3393,142
DOID:5041,142
DOID:114,142
DOID:552,142
DOID:0050934,142
DOID:3571,142
DOID:3121,142
DOID:2723,142
DOID:1936,142
DOID:4467,142
DOID:1749,142
DOID:2871,142
DOID:0080827,142
DOID:1596,142
DOID:0080600,142
DOID:4947,142
DOID:1612,143
DOID:162,143
DOID:1749,143
DOID:9256,143
DOID:783,146
DOID:1205,146
DOID:10283,146
DOID:8923,146
DOID:783,147
DOID:1205,147
DOID:1094,147
DOID:8893,147
DOID:10283,148
DOID:10825,148
DOID:783,148
DOID:1205,148
DOID:10763,148
DOID:631,148
DOID:225,148
DOID:5419,148
DOID:3223,148
DOID:987,148
DOID:8544,148
DOID:684,148
DOID:9970,148
DOID:1324,148
DOID:2951,150
DOID:9970,150
DOID:1094,150
DOID:10763,150
DOID:5419,150
DOID:225,150
DOID:1470,150
DOID:0060145,150
DOID:9778,150
DOID:9352,150
DOID:446,150
DOID:0111622,150
DOID:9993,150
DOID:9351,150
DOID:6713,150
DOID:9651,150
DOID:1612,150
DOID:4195,150
DOID:9408,150
DOID:2377,150
DOID:9955,150
DOID:10591,150
DOID:1596,150
DOID:0060903,150
DOID:5844,151
DOID:10763,151
DOID:9352,151
DOID:11612,151
DOID:870,151
DOID:10825,151
DOID:225,151
DOID:6364,151
DOID:326,151
DOID:3393,151
DOID:0060224,151
DOID:6713,151
DOID:2377,151
DOID:0111692,151
DOID:10272,151
DOID:9970,151
DOID:2841,151
DOID:3083,152
DOID:1470,152
DOID:225,152
DOID:12930,152
DOID:1094,152
DOID:10763,152
DOID:6713,152
DOID:9279,152
DOID:10591,152
DOID:1612,152
DOID:5419,152
DOID:0050771,152
DOID:0050700,152
DOID:12930,153
DOID:1470,153
DOID:10652,153
DOID:6000,153
DOID:1067,153
DOID:0110644,153
DOID:9970,153
DOID:10763,153
DOID:9408,153
DOID:9352,153
DOID:0050700,153
DOID:10825,153
DOID:11981,153
DOID:326,153
DOID:305,153
DOID:5844,153
DOID:0050848,153
DOID:225,153
DOID:1485,153
DOID:0060224,153
DOID:162,153
DOID:557,153
DOID:14250,153
DOID:6713,153
DOID:3908,153
DOID:6590,153
DOID:1909,153
DOID:2725,153
DOID:9997,153
DOID:7997,153
DOID:0111154,153
DOID:9651,153
DOID:3393,153
DOID:12336,153
DOID:14323,153
DOID:10283,153
DOID:0050771,153
DOID:1612,153
DOID:10763,154
DOID:9970,154
DOID:10825,154
DOID:2841,154
DOID:1485,154
DOID:9352,154
DOID:11612,154
DOID:12365,154
DOID:225,154
DOID:0080826,154
DOID:9993,154
DOID:5844,154
DOID:3083,154
DOID:7148,154
DOID:6000,154
DOID:3910,154
DOID:9362,154
DOID:1273,154
DOID:1067,154
DOID:12361,154
DOID:9351,154
DOID:12849,154
DOID:1686,154
DOID:4500,154
DOID:1936,154
DOID:6713,154
DOID:12930,154
DOID:3310,154
DOID:1555,154
DOID:326,154
DOID:10652,154
DOID:299,154
DOID:10283,154
DOID:10591,154
DOID:6364,154
DOID:0060497,154
DOID:1470,154
DOID:676,154
DOID:305,154
DOID:631,154
DOID:9563,154
DOID:557,154
DOID:9952,154
DOID:0090018,154
DOID:3223,154
DOID:114,154
DOID:162,154
DOID:0050866,154
DOID:0050700,154
DOID:14250,154
DOID:684,154
DOID:9470,154
DOID:4905,154
DOID:1612,154
DOID:1909,154
DOID:11476,154
DOID:1596,154
DOID:2921,154
DOID:0080815,154
DOID:0050848,154
DOID:255,154
DOID:1883,154
DOID:0080546,154
DOID:4798,154
DOID:2942,154
DOID:3393,154
DOID:3498,154
DOID:9588,154
DOID:3717,154
DOID:2394,154
DOID:7693,154
DOID:399,154
DOID:3146,154
DOID:2226,154
DOID:14330,154
DOID:0050865,154
DOID:850,154
DOID:5662,154
DOID:3908,154
DOID:12336,154
DOID:11723,154
DOID:10534,154
DOID:1324,154
DOID:9415,154
DOID:9256,154
DOID:9007,154
DOID:769,154
DOID:2030,154
DOID:2377,154
DOID:0050771,154
DOID:0080810,154
DOID:9970,155
DOID:13809,155
DOID:9352,155
DOID:7148,155
DOID:225,155
DOID:10591,155
DOID:11714,155
DOID:1485,155
DOID:1380,155
DOID:10825,155
DOID:9351,155
DOID:3393,155
DOID:1920,155
DOID:0050697,155
DOID:219,155
DOID:631,155
DOID:5082,155
DOID:13189,155
DOID:0070355,155
DOID:1596,155
DOID:5419,155
DOID:0050771,155
DOID:1909,155
DOID:3388,155
DOID:3121,155
DOID:1936,155
DOID:2841,155
DOID:10763,155
DOID:1875,155
DOID:769,155
DOID:0080208,155
DOID:3908,155
DOID:162,155
DOID:1612,155
DOID:2378,156
DOID:10652,156
DOID:5082,156
DOID:9352,156
DOID:9351,156
DOID:1116,156
DOID:1470,156
DOID:1596,156
DOID:326,156
DOID:5419,156
DOID:6713,156
DOID:1612,156
DOID:8632,156
DOID:684,156
DOID:1793,156
DOID:10763,156
DOID:3121,156
DOID:10534,156
DOID:0080547,156
DOID:0050902,156
DOID:0050700,156
DOID:2600,156
DOID:848,156
DOID:0050592,156
DOID:12894,156
DOID:9256,156
DOID:3312,157
DOID:5419,157
DOID:3068,157
DOID:10283,157
DOID:3498,157
DOID:219,157
DOID:5408,157
DOID:12849,158
DOID:936,158
DOID:1380,158
DOID:1612,158
DOID:5419,159
DOID:9255,160
DOID:9255,161
DOID:3393,161
DOID:10652,161
DOID:9255,162
DOID:225,162
DOID:0090105,163
DOID:3247,163
DOID:9255,163
DOID:684,163
DOID:9296,163
DOID:674,163
DOID:2043,164
DOID:5520,164
DOID:1059,164
DOID:1826,164
DOID:1612,164
DOID:9970,165
DOID:3770,165
DOID:11044,165
DOID:10652,165
DOID:0080547,165
DOID:13359,165
DOID:10534,165
DOID:234,165
DOID:7693,165
DOID:9256,165
DOID:3068,165
DOID:557,165
DOID:162,165
DOID:1793,165
DOID:13207,165
DOID:1781,165
DOID:1240,166
DOID:9119,166
DOID:162,166
DOID:9410,166
DOID:9256,166
DOID:10283,166
DOID:0050639,166
DOID:9538,166
DOID:14227,167
DOID:2394,173
DOID:289,173
DOID:11612,173
DOID:225,173
DOID:9352,173
DOID:305,173
DOID:10591,173
DOID:11714,173
DOID:14018,173
DOID:5223,173
DOID:0070311,173
DOID:162,174
DOID:14566,174
DOID:687,174
DOID:684,174
DOID:3571,174
DOID:5572,174
DOID:1883,174
DOID:4928,174
DOID:2237,174
DOID:5082,174
DOID:2994,174
DOID:299,174
DOID:3891,174
DOID:10534,174
DOID:409,174
DOID:12849,174
DOID:11650,174
DOID:305,174
DOID:219,174
DOID:0080208,174
DOID:3717,174
DOID:2043,174
DOID:0080016,174
DOID:12549,174
DOID:1996,174
DOID:9452,174
DOID:14250,174
DOID:9352,174
DOID:934,174
DOID:225,174
DOID:1612,174
DOID:10541,174
DOID:13636,174
DOID:4440,174
DOID:9256,174
DOID:0110731,174
DOID:5015,174
DOID:11714,174
DOID:4744,174
DOID:0080074,174
DOID:0050461,175
DOID:14499,175
DOID:630,175
DOID:0060249,176
DOID:1143,176
DOID:0050813,176
DOID:0112280,176
DOID:8398,176
DOID:319,176
DOID:321,176
DOID:3911,176
DOID:0060250,176
DOID:90,176
DOID:7148,176
DOID:5419,176
DOID:657,176
DOID:848,176
DOID:84,176
DOID:2256,176
DOID:12169,176
DOID:9970,176
DOID:3312,176
DOID:8567,176
DOID:0050581,176
DOID:11612,176
DOID:0080332,176
DOID:14004,176
DOID:14323,176
DOID:0080001,176
DOID:0080685,176
DOID:769,177
DOID:824,177
DOID:9351,177
DOID:8947,177
DOID:9352,177
DOID:8893,177
DOID:7148,177
DOID:9256,177
DOID:557,177
DOID:0080936,177
DOID:1909,177
DOID:1205,177
DOID:1936,177
DOID:870,177
DOID:784,177
DOID:1793,177
DOID:3393,177
DOID:9743,177
DOID:178,177
DOID:10283,177
DOID:114,177
DOID:1036,177
DOID:8552,177
DOID:0080745,177
DOID:10223,177
DOID:8398,177
DOID:0050866,177
DOID:305,177
DOID:5844,177
DOID:1324,177
DOID:10652,177
DOID:8725,177
DOID:2316,177
DOID:6713,177
DOID:11335,177
DOID:3910,177
DOID:13207,177
DOID:3247,177
DOID:1612,177
DOID:10603,177
DOID:12894,177
DOID:0050156,177
DOID:399,177
DOID:0080547,177
DOID:10534,177
DOID:10591,177
DOID:4724,177
DOID:1837,177
DOID:418,177
DOID:14503,177
DOID:1749,177
DOID:162,177
DOID:288,177
DOID:289,177
DOID:1229,177
DOID:0080208,177
DOID:2355,177
DOID:1891,177
DOID:2913,177
DOID:8544,177
DOID:1712,177
DOID:4195,177
DOID:2876,177
DOID:0050700,177
DOID:11714,177
DOID:3083,177
DOID:848,177
DOID:684,177
DOID:2377,177
DOID:11394,177
DOID:9261,177
DOID:1307,177
DOID:332,177
DOID:8778,177
DOID:936,177
DOID:13129,177
DOID:8515,177
DOID:0050589,177
DOID:9408,177
DOID:676,177
DOID:2841,177
DOID:6203,177
DOID:225,177
DOID:13564,177
DOID:552,177
DOID:10763,177
DOID:3008,177
DOID:437,177
DOID:9074,177
DOID:0080162,177
DOID:0050697,177
DOID:0060224,177
DOID:865,177
DOID:850,177
DOID:1485,177
DOID:9744,177
DOID:3571,177
DOID:3908,177
DOID:11166,177
DOID:4362,177
DOID:13378,177
DOID:2799,177
DOID:2508,177
DOID:3355,177
DOID:1273,177
DOID:4001,177
DOID:3717,177
DOID:0050741,177
DOID:4989,177
DOID:0050830,177
DOID:14330,177
DOID:898,177
DOID:417,177
DOID:12132,177
DOID:9970,177
DOID:326,177
DOID:3246,177
DOID:2942,177
DOID:0002116,177
DOID:1781,177
DOID:4006,177
DOID:14256,177
DOID:0050848,177
DOID:3429,177
DOID:11716,177
DOID:219,177
DOID:4467,177
DOID:263,177
DOID:8577,177
DOID:2043,177
DOID:3770,177
DOID:0080749,177
DOID:1826,177
DOID:1380,177
DOID:7998,177
DOID:11612,177
DOID:3347,177
DOID:61,177
DOID:2957,177
DOID:12217,177
DOID:2394,177
DOID:526,177
DOID:0080144,177
DOID:7188,177
DOID:5419,177
DOID:1067,177
DOID:1414,177
DOID:10871,177
DOID:3068,177
DOID:9470,177
DOID:0111144,177
DOID:11723,177
DOID:3459,177
DOID:319,177
DOID:321,177
DOID:1206,177
DOID:2671,177
DOID:6432,177
DOID:3827,177
DOID:1470,177
DOID:0111227,177
DOID:0080600,177
DOID:9452,177
DOID:0060903,177
DOID:0081013,177
DOID:1210,177
DOID:0060643,177
DOID:3498,177
DOID:0080685,177
DOID:2945,177
DOID:9778,177
DOID:0050855,177
DOID:409,177
DOID:10952,177
DOID:8857,177
DOID:0090018,177
DOID:0050890,177
DOID:3907,177
DOID:2747,178
DOID:2752,178
DOID:1272,178
DOID:11054,178
DOID:9352,181
DOID:9970,181
DOID:8689,181
DOID:9452,181
DOID:0080546,181
DOID:5419,181
DOID:225,181
DOID:169,181
DOID:2449,181
DOID:1682,182
DOID:13608,182
DOID:9245,182
DOID:1240,182
DOID:8692,182
DOID:10283,182
DOID:11166,182
DOID:7148,182
DOID:2043,182
DOID:684,182
DOID:13945,182
DOID:1612,182
DOID:8398,182
DOID:4001,182
DOID:2394,182
DOID:8924,182
DOID:6419,182
DOID:8632,182
DOID:11934,182
DOID:5419,182
DOID:13580,182
DOID:9538,182
DOID:9119,182
DOID:0080641,182
DOID:4467,182
DOID:557,182
DOID:9351,182
DOID:234,182
DOID:687,182
DOID:162,182
DOID:255,182
DOID:2725,182
DOID:0050894,182
DOID:11476,182
DOID:3068,182
DOID:12603,182
DOID:8649,182
DOID:9256,182
DOID:576,182
DOID:14219,182
DOID:225,182
DOID:3869,182
DOID:219,182
DOID:11054,182
DOID:4362,182
DOID:1459,182
DOID:3770,182
DOID:9206,182
DOID:3008,182
DOID:3459,182
DOID:3347,182
DOID:3571,182
DOID:1024,182
DOID:3587,182
DOID:2841,182
DOID:1936,182
DOID:0050830,182
DOID:10003,182
DOID:0070527,182
DOID:14550,182
DOID:0050535,182
DOID:0050848,182
DOID:1909,182
DOID:574,182
DOID:870,182
DOID:10534,182
DOID:1793,182
DOID:2154,182
DOID:3393,182
DOID:9352,182
DOID:0050865,182
DOID:0050866,182
DOID:326,183
DOID:10763,183
DOID:10825,183
DOID:557,183
DOID:13129,183
DOID:11516,183
DOID:9352,183
DOID:9351,183
DOID:0050848,183
DOID:8947,183
DOID:2986,183
DOID:783,183
DOID:898,183
DOID:1184,183
DOID:1312,183
DOID:10591,183
DOID:6713,183
DOID:576,183
DOID:6432,183
DOID:3827,183
DOID:0060224,183
DOID:13593,183
DOID:8805,183
DOID:8857,183
DOID:3393,183
DOID:11612,183
DOID:178,183
DOID:11123,183
DOID:162,183
DOID:8725,183
DOID:0050156,183
DOID:5082,183
DOID:2043,183
DOID:9667,183
DOID:1936,183
DOID:5844,183
DOID:10534,183
DOID:10824,183
DOID:3526,183
DOID:13810,183
DOID:0060903,183
DOID:2377,183
DOID:1596,183
DOID:988,183
DOID:7693,183
DOID:1474,183
DOID:6364,183
DOID:0050741,183
DOID:824,183
DOID:409,183
DOID:1036,183
DOID:8552,183
DOID:4195,183
DOID:4450,183
DOID:225,183
DOID:9778,183
DOID:2452,183
DOID:14221,183
DOID:2030,183
DOID:11984,183
DOID:0050864,183
DOID:1612,183
DOID:9970,183
DOID:0014667,183
DOID:11396,183
DOID:13884,183
DOID:9120,183
DOID:784,183
DOID:9256,183
DOID:0080547,183
DOID:12185,183
DOID:14004,183
DOID:9074,183
DOID:1920,183
DOID:0080208,183
DOID:10605,183
DOID:3454,183
DOID:14499,183
DOID:3798,183
DOID:11394,183
DOID:11162,183
DOID:0060921,183
DOID:0060924,183
DOID:0060926,183
DOID:0060927,183
DOID:12206,183
DOID:0050758,183
DOID:585,183
DOID:446,183
DOID:10952,183
DOID:13945,183
DOID:1324,183
DOID:0111099,183
DOID:8778,183
DOID:9408,183
DOID:12556,183
DOID:12930,183
DOID:11716,183
DOID:865,183
DOID:289,183
DOID:3362,183
DOID:13378,183
DOID:2316,183
DOID:0080784,183
DOID:3083,183
DOID:0080600,183
DOID:1074,183
DOID:0050855,183
DOID:769,183
DOID:0080199,183
DOID:10283,183
DOID:1067,183
DOID:2945,183
DOID:2957,183
DOID:10825,185
DOID:446,185
DOID:0111154,185
DOID:6000,185
DOID:1074,185
DOID:10763,185
DOID:10591,185
DOID:1936,185
DOID:8947,185
DOID:9352,185
DOID:3393,185
DOID:783,185
DOID:898,185
DOID:11516,185
DOID:1184,185
DOID:1312,185
DOID:418,185
DOID:13593,185
DOID:4248,185
DOID:13378,185
DOID:2986,185
DOID:6713,185
DOID:8857,185
DOID:557,185
DOID:1596,185
DOID:2394,185
DOID:2316,185
DOID:1612,185
DOID:5844,185
DOID:11984,185
DOID:225,185
DOID:5082,185
DOID:10534,185
DOID:1470,185
DOID:1786,185
DOID:7693,185
DOID:0060224,185
DOID:3953,185
DOID:552,185
DOID:9351,185
DOID:1474,185
DOID:6364,185
DOID:824,185
DOID:162,185
DOID:0080208,185
DOID:9775,185
DOID:114,185
DOID:0060319,185
DOID:3498,185
DOID:11335,185
DOID:657,185
DOID:14221,185
DOID:1240,185
DOID:10283,185
DOID:9408,185
DOID:0050864,185
DOID:3146,185
DOID:12705,185
DOID:11054,185
DOID:289,185
DOID:784,185
DOID:1909,185
DOID:4195,185
DOID:11612,185
DOID:5426,185
DOID:9256,185
DOID:9970,185
DOID:10605,185
DOID:14499,185
DOID:3798,185
DOID:11394,185
DOID:11162,185
DOID:12206,185
DOID:2921,185
DOID:8805,185
DOID:4247,185
DOID:9744,185
DOID:12028,185
DOID:1749,185
DOID:1307,185
DOID:11396,185
DOID:9620,185
DOID:3347,185
DOID:12930,185
DOID:12365,185
DOID:9074,185
DOID:1380,185
DOID:409,185
DOID:13223,185
DOID:0050827,185
DOID:1826,185
DOID:3526,185
DOID:0050156,185
DOID:9993,185
DOID:3068,185
DOID:0050855,185
DOID:2945,185
DOID:0080600,185
DOID:1712,185
DOID:684,185
DOID:263,185
DOID:2957,185
DOID:3463,186
DOID:1612,186
DOID:1059,186
DOID:6000,186
DOID:326,186
DOID:10763,186
DOID:10591,186
DOID:3393,186
DOID:2986,186
DOID:10825,186
DOID:1712,186
DOID:3953,186
DOID:399,186
DOID:225,186
DOID:10652,186
DOID:13593,186
DOID:784,186
DOID:0060319,186
DOID:0080205,186
DOID:9993,186
DOID:6713,186
DOID:1936,186
DOID:4905,186
DOID:9970,186
DOID:656,186
DOID:11984,186
DOID:657,186
DOID:2316,186
DOID:114,186
DOID:1205,186
DOID:684,186
DOID:9256,186
DOID:12028,186
DOID:1967,186
DOID:2725,186
DOID:2377,186
DOID:11054,186
DOID:12337,186
DOID:2945,186
DOID:0080600,186
DOID:234,186
DOID:10591,187
DOID:3454,187
DOID:10825,187
DOID:10763,187
DOID:3393,187
DOID:11714,187
DOID:1712,187
DOID:13207,187
DOID:6432,187
DOID:409,187
DOID:418,187
DOID:9970,187
DOID:5453,187
DOID:11612,187
DOID:326,187
DOID:4947,187
DOID:8947,187
DOID:6713,187
DOID:1936,187
DOID:784,187
DOID:178,187
DOID:10283,187
DOID:162,187
DOID:1749,187
DOID:684,187
DOID:9261,187
DOID:90,187
DOID:4450,187
DOID:5844,187
DOID:9408,187
DOID:0080162,187
DOID:2394,187
DOID:3910,187
DOID:1909,187
DOID:1793,187
DOID:299,187
DOID:3083,187
DOID:1596,187
DOID:0111670,189
DOID:2977,189
DOID:585,189
DOID:684,189
DOID:1324,189
DOID:0080653,189
DOID:0050635,190
DOID:0080156,190
DOID:9406,190
DOID:2871,190
DOID:305,190
DOID:14227,190
DOID:10763,190
DOID:0090070,190
DOID:1921,190
DOID:656,190
DOID:3948,190
DOID:10283,190
DOID:3910,190
DOID:769,190
DOID:1115,190
DOID:10493,190
DOID:1612,190
DOID:0111910,190
DOID:3369,190
DOID:1924,190
DOID:8712,190
DOID:12028,190
DOID:657,190
DOID:162,190
DOID:0050811,190
DOID:14330,190
DOID:225,190
DOID:684,190
DOID:8924,191
DOID:684,191
DOID:162,191
DOID:6713,191
DOID:9296,191
DOID:674,191
DOID:3526,191
DOID:1793,191
DOID:9256,191
DOID:0060534,191
DOID:289,196
DOID:0050523,196
DOID:850,196
DOID:10534,196
DOID:1205,196
DOID:3910,196
DOID:1612,196
DOID:0060058,196
DOID:1324,196
DOID:305,196
DOID:3829,196
DOID:3119,196
DOID:162,196
DOID:0110922,196
DOID:0060060,196
DOID:9598,196
DOID:999,196
DOID:225,196
DOID:10283,196
DOID:1240,196
DOID:0050589,196
DOID:9778,196
DOID:1936,196
DOID:3459,196
DOID:0060180,196
DOID:12336,196
DOID:9415,196
DOID:2841,196
DOID:0050902,196
DOID:219,196
DOID:1749,196
DOID:9119,196
DOID:3602,196
DOID:684,196
DOID:3907,196
DOID:10871,196
DOID:7148,196
DOID:3310,196
DOID:8893,196
DOID:769,196
DOID:1380,196
DOID:10763,196
DOID:2876,196
DOID:4467,196
DOID:0050745,196
DOID:3347,196
DOID:12306,196
DOID:399,196
DOID:3068,196
DOID:9256,196
DOID:8778,196
DOID:2449,196
DOID:2723,196
DOID:4159,196
DOID:9074,196
DOID:0081267,196
DOID:2377,196
DOID:657,196
DOID:1793,196
DOID:2394,196
DOID:4481,196
DOID:1682,196
DOID:3908,196
DOID:3565,196
DOID:784,196
DOID:12895,196
DOID:1036,196
DOID:8552,196
DOID:1909,196
DOID:10608,196
DOID:3443,196
DOID:987,196
DOID:9351,196
DOID:9970,196
DOID:0080600,196
DOID:12337,196
DOID:11054,196
DOID:2280,196
DOID:12679,196
DOID:1826,196
DOID:11612,196
DOID:11714,196
DOID:2945,196
DOID:8677,196
DOID:0060469,196
DOID:5337,196
DOID:8398,196
DOID:409,196
DOID:8566,196
DOID:4362,196
DOID:0080208,196
DOID:3770,196
DOID:0080199,196
DOID:8881,196
DOID:8577,196
DOID:12510,196
DOID:11394,196
DOID:9352,196
DOID:0080547,196
DOID:10976,196
DOID:934,196
DOID:2043,196
DOID:9408,197
DOID:9352,197
DOID:11714,197
DOID:182,197
DOID:0070527,197
DOID:289,197
DOID:10652,197
DOID:14221,197
DOID:178,197
DOID:784,197
DOID:11476,197
DOID:1712,197
DOID:3068,197
DOID:3146,197
DOID:9351,197
DOID:0080208,197
DOID:5844,197
DOID:6713,197
DOID:0060058,197
DOID:10591,197
DOID:0070227,197
DOID:7147,197
DOID:3393,197
DOID:2913,197
DOID:11981,197
DOID:1936,197
DOID:1612,197
DOID:418,197
DOID:2043,197
DOID:225,197
DOID:11716,197
DOID:0050852,197
DOID:576,197
DOID:2945,197
DOID:9256,197
DOID:1324,197
DOID:2224,197
DOID:9452,197
DOID:9970,197
